word	times	strengthWeighted	inLosses	len	pts	present	playerFound	oppFound	pointsTotal	strengthWeightedPoints	playerFindRate	oppFindRate	excessPoints	anagramKey	anagramDictSize	branchStem
DERES	103	53.2655	50	5	800	526	164	165	82400	42612.4	0.311787	0.313688	800	DEERS	7	DERE
TEALS	112	53.2632	55	5	800	527	268	263	89600	42610.6	0.508539	0.499051	-4000	AELST	12	TEAL
HEARS	103	53.2552	65	5	800	421	225	246	82400	42604.2	0.534442	0.584323	16800	AEHRS	5	HEAR
SLATES	62	30.3816	32	6	1400	218	105	125	86800	42534.2	0.481651	0.573394	28000	AELSST	7	SLATE
TINS	215	106.018	107	4	400	1269	457	400	86000	42407	0.360126	0.315209	-22800	INST	3	TIN
SANES	99	52.91	62	5	800	481	214	194	79200	42328	0.444906	0.403326	-16000	AENSS	4	SANE
LINES	105	52.9016	59	5	800	537	365	361	84000	42321.3	0.679702	0.672253	-3200	EILNS	6	LINE
DATER	109	52.7193	56	5	800	522	303	313	87200	42175.5	0.58046	0.599617	8000	ADERT	6	DATE
STEANS	57	30.0767	34	6	1400	242	91	101	79800	42107.3	0.376033	0.417355	14000	AENSST	5	STEAN
TEAL	215	104.297	109	4	400	1169	541	514	86000	41718.8	0.462789	0.439692	-10800	AELT	6	TEA
SENTS	100	52.1157	56	5	800	499	171	183	80000	41692.5	0.342685	0.366733	9600	ENSST	3	SENT
RESTER	58	29.7131	26	6	1400	260	84	96	81200	41598.4	0.323077	0.369231	16800	EERRST	2	ESTER
HEART	102	51.9126	59	5	800	403	125	165	81600	41530.1	0.310174	0.409429	32000	AEHRT	5	HEAR
DEARES	57	29.646	37	6	1400	245	115	122	79800	41504.5	0.469388	0.497959	9800	ADEERS	5	DEARE
TREATS	57	29.5329	37	6	1400	348	48	68	79800	41346.1	0.137931	0.195402	28000	AERSTT	7	TREAT
TASES	102	51.6749	54	5	800	458	221	215	81600	41339.9	0.482533	0.469432	-4800	AESST	6	TASE
RAINES	56	29.5178	36	6	1400	352	200	171	78400	41324.9	0.568182	0.485795	-40600	AEINRS	4	RAINE
DEARE	102	51.5367	61	5	800	477	174	196	81600	41229.4	0.36478	0.410901	17600	ADEER	3	DEAR
TRIE	206	102.941	101	4	400	1297	286	304	82400	41176.5	0.220509	0.234387	7200	EIRT	4	
TENSE	101	51.3996	62	5	800	504	148	175	80800	41119.7	0.293651	0.347222	21600	EENST	7	TENS
TATES	105	51.3431	54	5	800	527	297	268	84000	41074.5	0.563567	0.508539	-23200	AESTT	6	TATE
TIES	204	102.435	105	4	400	1811	859	457	81600	40974.1	0.474324	0.252347	-160800	EIST	3	TIE
RESTS	102	51.0924	60	5	800	472	190	192	81600	40873.9	0.402542	0.40678	1600	ERSST	2	REST
SHEAR	102	51.0694	57	5	800	352	109	167	81600	40855.5	0.309659	0.474432	46400	AEHRS	5	SHEA
TORSE	104	51.0071	60	5	800	632	335	255	83200	40805.7	0.530063	0.403481	-64000	EORST	7	TORS
DORES	101	50.9725	52	5	800	436	230	243	80800	40778	0.527523	0.557339	10400	DEORS	10	DORE
RAIS	198	101.722	105	4	400	1178	500	420	79200	40689	0.424448	0.356537	-32000	AIRS	6	RAI
ATES	210	101.496	100	4	400	2298	415	261	84000	40598.3	0.180592	0.113577	-61600	AEST	10	ATE
HEAR	199	101.074	119	4	400	817	405	470	79600	40429.5	0.495716	0.575275	26000	AEHR	3	EAR
LATE	203	101.063	123	4	400	1296	917	778	81200	40425	0.707562	0.600309	-55600	AELT	6	LAT
CRATES	55	28.8686	30	6	1400	226	100	106	77000	40416.1	0.442478	0.469027	8400	ACERST	9	CRATE
TERNS	93	50.499	56	5	800	614	148	134	74400	40399.2	0.241042	0.218241	-11200	ENRST	4	TERN
SALE	207	100.874	98	4	400	1117	566	500	82800	40349.5	0.506714	0.447628	-26400	AELS	6	SAL
TERES	98	50.4366	50	5	800	791	256	164	78400	40349.3	0.323641	0.207332	-73600	EERST	9	ERES
SNARES	63	28.8104	27	6	1400	275	40	78	88200	40334.6	0.145455	0.283636	53200	AENRSS	2	SNARE
DARE	199	100.786	110	4	400	996	480	463	79600	40314.5	0.481928	0.464859	-6800	ADER	6	ARE
ALINES	53	28.7632	35	6	1400	274	151	114	74200	40268.5	0.551095	0.416058	-51800	AEILNS	6	ALINE
TRACE	92	50.3136	58	5	800	290	39	113	73600	40250.8	0.134483	0.389655	59200	ACERT	7	RACE
CARET	95	50.2762	55	5	800	506	228	198	76000	40221	0.450593	0.391304	-24000	ACERT	7	CARE
LEAR	204	100.488	110	4	400	1083	630	603	81600	40195	0.581717	0.556787	-10800	AELR	7	LEA
TESTE	96	50.2312	65	5	800	427	160	172	76800	40184.9	0.374707	0.40281	9600	EESTT	2	TEST
LINER	102	50.1221	58	5	800	426	243	281	81600	40097.7	0.570423	0.659624	30400	EILNR	1	LINE
TAILER	56	28.6291	36	6	1400	203	88	110	78400	40080.8	0.433498	0.541872	30800	AEILRT	3	TAIL
SONES	96	49.922	54	5	800	377	120	160	76800	39937.6	0.318302	0.424403	32000	ENOSS	3	SONE
RANTER	53	28.355	33	6	1400	190	75	99	74200	39697	0.394737	0.521053	33600	AENRRT	2	RANT
DERATE	50	28.2481	35	6	1400	307	52	68	70000	39547.3	0.169381	0.221498	22400	ADEERT	3	DERAT
TAINS	93	49.37	46	5	800	538	291	220	74400	39496	0.540892	0.408922	-56800	AINST	8	TAIN
TASED	99	49.3641	54	5	800	558	221	179	79200	39491.3	0.396057	0.320789	-33600	ADEST	7	TASE
SIRED	95	49.3529	59	5	800	547	152	156	76000	39482.3	0.277879	0.285192	3200	DEIRS	5	SIRE
RETAIL	51	28.2003	31	6	1400	277	90	90	71400	39480.4	0.32491	0.32491	0	AEILRT	3	TAIL
TIRED	95	49.3419	56	5	800	504	190	179	76000	39473.5	0.376984	0.355159	-8800	DEIRT	3	TIRE
TAIN	193	98.308	99	4	400	1196	693	537	77200	39323.2	0.579431	0.448997	-62400	AINT	4	TAI
STAIR	95	48.9827	57	5	800	611	183	172	76000	39186.1	0.299509	0.281506	-8800	AIRST	9	TAI
DATES	106	48.9619	47	5	800	538	314	292	84800	39169.5	0.583643	0.542751	-17600	ADEST	7	DATE
STAINS	53	27.9625	27	6	1400	190	89	102	74200	39147.5	0.468421	0.536842	18200	AINSST	3	STAIN
HALER	93	48.7568	61	5	800	288	54	121	74400	39005.4	0.1875	0.420139	53600	AEHLR	1	HALE
RACES	96	48.7431	59	5	800	353	172	197	76800	38994.4	0.487252	0.558074	20000	ACERS	9	RACE
TINED	95	48.5395	47	5	800	497	143	142	76000	38831.6	0.287726	0.285714	-800	DEINT	3	TINE
ANTES	83	48.5289	52	5	800	752	354	183	66400	38823.1	0.470745	0.243351	-136800	AENST	6	ANTE
SORT	183	96.7359	102	4	400	991	318	310	73200	38694.4	0.320888	0.312815	-3200	ORST	5	ORT
RAIN	189	96.7301	111	4	400	1141	690	610	75600	38692.1	0.604733	0.534619	-32000	AINR	3	RAI
RASES	92	48.3195	54	5	800	475	222	197	73600	38655.6	0.467368	0.414737	-20000	AERSS	5	RASE
EASE	180	96.6331	115	4	400	1137	600	455	72000	38653.3	0.527704	0.400176	-58000	AEES	1	EAS
SANER	102	48.3037	51	5	800	714	232	179	81600	38642.9	0.32493	0.2507	-42400	AENRS	6	SANE
SILE	186	96.5868	102	4	400	1000	444	384	74400	38634.7	0.444	0.384	-24000	EILS	5	
SEALS	96	48.1888	57	5	800	356	145	170	76800	38551	0.407303	0.477528	20000	AELSS	5	SEAL
RETINE	46	27.5125	28	6	1400	339	128	91	64400	38517.5	0.377581	0.268437	-51800	EEINRT	4	TINE
RENTES	53	27.4312	31	6	1400	259	104	112	74200	38403.6	0.401544	0.432432	11200	EENRST	9	RENTE
HALERS	50	27.4033	32	6	1400	149	33	64	70000	38364.6	0.221477	0.42953	43400	AEHLRS	4	HALER
REARS	97	47.9527	53	5	800	472	197	192	77600	38362.2	0.417373	0.40678	-4000	AERRS	4	REAR
STADE	93	47.906	49	5	800	416	82	125	74400	38324.8	0.197115	0.300481	34400	ADEST	7	TAD
CATES	98	47.8932	52	5	800	479	298	283	78400	38314.6	0.622129	0.590814	-12000	ACEST	5	CATE
LEASE	91	47.8233	60	5	800	393	208	226	72800	38258.6	0.529262	0.575064	14400	AEELS	4	LEAS
RETAIN	45	27.264	31	6	1400	409	217	123	63000	38169.6	0.530562	0.300733	-131600	AEINRT	3	TAIN
SEERS	93	47.6789	50	5	800	358	126	149	74400	38143.1	0.351955	0.416201	18400	EERSS	4	SEER
EARNS	90	47.6634	49	5	800	456	143	140	72000	38130.7	0.313596	0.307018	-2400	AENRS	6	EARN
RETINA	46	27.2208	35	6	1400	398	94	71	64400	38109.2	0.236181	0.178392	-32200	AEINRT	3	TINA
RELATE	50	27.2191	34	6	1400	241	69	81	70000	38106.8	0.286307	0.3361	16800	AEELRT	2	ELATE
TRADE	95	47.6223	54	5	800	377	97	136	76000	38097.8	0.257294	0.360743	31200	ADERT	6	TRAD
SEALER	50	27.1944	32	6	1400	237	103	107	70000	38072.2	0.434599	0.451477	5600	AEELRS	8	SEAL
TEARED	54	27.1917	38	6	1400	259	127	120	75600	38068.4	0.490347	0.46332	-9800	ADEERT	3	EARED
TINTER	50	27.1644	39	6	1400	205	91	113	70000	38030.2	0.443902	0.55122	30800	EINRTT	2	INTER
LEAT	197	95.0262	93	4	400	1066	531	494	78800	38010.5	0.498124	0.463415	-14800	AELT	6	LEA
TIDES	95	47.4384	46	5	800	455	210	208	76000	37950.7	0.461538	0.457143	-1600	DEIST	7	TIDE
CRATE	92	47.3392	49	5	800	381	160	184	73600	37871.4	0.419948	0.48294	19200	ACERT	7	RATE
SEER	189	94.6401	99	4	400	1030	366	345	75600	37856	0.35534	0.334951	-8400	EERS	4	SEE
ALTER	92	47.3174	55	5	800	497	213	187	73600	37853.9	0.428571	0.376258	-20800	AELRT	6	ALT
ALTERS	51	27.0294	35	6	1400	238	95	99	71400	37841.2	0.39916	0.415966	5600	AELRST	12	ALTER
TREAD	86	47.2668	54	5	800	399	53	104	68800	37813.5	0.132832	0.260652	40800	ADERT	6	READ
HEAT	197	94.4081	104	4	400	805	342	399	78800	37763.3	0.424845	0.495652	22800	AEHT	5	EAT
ATONES	53	26.8824	35	6	1400	280	94	98	74200	37635.3	0.335714	0.35	5600	AENOST	2	ATONE
TRIN	177	94.0088	102	4	400	1022	376	350	70800	37603.5	0.367906	0.342466	-10400	INRT	1	RIN
MASTER	51	26.8586	27	6	1400	174	96	120	71400	37602	0.551724	0.689655	33600	AEMRST	8	ASTER
LITERS	55	26.8527	35	6	1400	250	152	159	77000	37593.7	0.608	0.636	9800	EILRST	5	LITER
SIREN	87	46.9729	52	5	800	652	30	94	69600	37578.3	0.0460123	0.144172	51200	EINRS	7	SIRE
DINE	185	93.9451	100	4	400	843	454	471	74000	37578.1	0.538553	0.558719	6800	DEIN	4	DIN
TERN	173	93.9036	95	4	400	1346	300	248	69200	37561.4	0.222883	0.18425	-20800	ENRT	2	ERN
SILER	84	46.9487	56	5	800	492	134	132	67200	37559	0.272358	0.268293	-1600	EILRS	6	SILE
ATONE	88	46.9148	57	5	800	467	151	156	70400	37531.8	0.32334	0.334047	4000	AENOT	2	TONE
NIDES	90	46.913	46	5	800	447	67	109	72000	37530.4	0.149888	0.243848	33600	DEINS	6	NIDE
ATONER	49	26.7383	34	6	1400	244	81	82	68600	37433.7	0.331967	0.336066	1400	AENORT	2	ATONE
ROST	189	93.5495	112	4	400	1031	458	404	75600	37419.8	0.444229	0.391853	-21600	ORST	5	
CARES	92	46.7217	56	5	800	529	367	356	73600	37377.4	0.693762	0.672968	-8800	ACERS	9	CARE
RESET	86	46.6558	47	5	800	714	211	142	68800	37324.6	0.295518	0.19888	-55200	EERST	9	RES
LITE	189	93.3078	100	4	400	934	566	559	75600	37323.1	0.605996	0.598501	-2800	EILT	3	LIT
LEAS	189	93.2888	110	4	400	1047	567	491	75600	37315.5	0.541547	0.468959	-30400	AELS	6	LEA
RIDE	190	93.2846	101	4	400	820	362	378	76000	37313.8	0.441463	0.460976	6400	DEIR	3	RID
ONES	189	93.0675	95	4	400	1356	126	226	75600	37227	0.0929204	0.166667	40000	ENOS	5	ONE
STIRED	52	26.5891	33	6	1400	264	81	86	72800	37224.8	0.306818	0.325758	7000	DEIRST	4	STIRE
SILES	85	46.3635	55	5	800	363	157	164	68000	37090.8	0.432507	0.451791	5600	EILSS	3	SILE
NITS	184	92.4877	89	4	400	1414	337	270	73600	36995.1	0.238331	0.190948	-26800	INST	3	NIT
TILE	180	92.2388	94	4	400	894	541	528	72000	36895.5	0.605145	0.590604	-5200	EILT	3	TIL
STING	88	46.1169	54	5	800	328	136	177	70400	36893.5	0.414634	0.539634	32800	GINST	2	TING
CANER	94	45.9455	52	5	800	302	91	141	75200	36756.4	0.301325	0.466887	40000	ACENR	5	CANE
TREE	176	91.8201	88	4	400	728	177	263	70400	36728	0.243132	0.361264	34400	EERT	3	REE
TASTES	56	26.1623	33	6	1400	184	71	98	78400	36627.3	0.38587	0.532609	37800	AESSTT	3	TASTE
REIST	80	45.7493	50	5	800	853	63	88	64000	36599.4	0.073857	0.103165	20000	EIRST	7	REIS
RASED	91	45.6858	54	5	800	575	213	154	72800	36548.7	0.370435	0.267826	-47200	ADERS	7	RASE
TITERS	51	26.0857	32	6	1400	204	97	104	71400	36520	0.47549	0.509804	9800	EIRSTT	6	TITER
DENT	178	90.9719	89	4	400	818	318	345	71200	36388.7	0.388753	0.42176	10800	DENT	2	DEN
TEAT	186	90.9637	98	4	400	1025	373	346	74400	36385.5	0.363902	0.337561	-10800	AETT	3	TEA
TRADES	52	25.9749	31	6	1400	179	54	74	72800	36364.8	0.301676	0.413408	28000	ADERST	6	TRADE
REIS	171	90.8555	91	4	400	1693	140	199	68400	36342.2	0.0826934	0.117543	23600	EIRS	5	REI
ROTS	180	90.8122	98	4	400	1128	435	343	72000	36324.9	0.385638	0.304078	-36800	ORST	5	ROT
LEAST	89	45.3177	48	5	800	533	257	208	71200	36254.2	0.482176	0.390244	-39200	AELST	12	LEAS
STIE	181	90.5326	97	4	400	1619	456	291	72400	36213	0.281655	0.179741	-66000	EIST	3	TIE
RAILE	89	45.2552	54	5	800	370	174	193	71200	36204.2	0.47027	0.521622	15200	AEILR	2	RAIL
LANE	185	90.4775	98	4	400	895	439	397	74000	36191	0.490503	0.443575	-16800	AELN	4	ANE
CARETS	51	25.8457	31	6	1400	303	149	116	71400	36184	0.491749	0.382838	-46200	ACERST	9	CARET
TRACES	49	25.8384	32	6	1400	153	24	62	68600	36173.8	0.156863	0.405229	53200	ACERST	9	TRACE
TENT	175	90.3703	88	4	400	770	293	335	70000	36148.1	0.380519	0.435065	16800	ENTT	2	TEN
STARN	81	45.1208	50	5	800	542	201	151	64800	36096.7	0.370849	0.278598	-40000	ANRST	4	STAR
STANED	49	25.7754	31	6	1400	235	42	60	68600	36085.6	0.178723	0.255319	25200	ADENST	1	STANE
RONTES	48	25.768	27	6	1400	253	56	74	67200	36075.2	0.221344	0.29249	25200	ENORST	8	RONTE
DITE	181	90.1771	86	4	400	775	347	362	72400	36070.8	0.447742	0.467097	6000	DEIT	5	DIT
STALED	46	25.7617	33	6	1400	204	88	90	64400	36066.4	0.431373	0.441176	2800	ADELST	6	STALE
PRATES	46	25.7605	33	6	1400	183	86	85	64400	36064.8	0.469945	0.464481	-1400	AEPRST	9	PRATE
CARTES	52	25.7376	35	6	1400	231	143	152	72800	36032.7	0.619048	0.658009	12600	ACERST	9	CARTE
TATE	175	89.9936	92	4	400	829	511	513	70000	35997.4	0.616405	0.618818	800	AETT	3	TAT
SIDER	91	44.9618	49	5	800	503	182	169	72800	35969.4	0.361829	0.335984	-10400	DEIRS	5	SIDE
ONERS	85	44.7868	48	5	800	597	37	93	68000	35829.4	0.0619765	0.155779	44800	ENORS	7	ONER
SIDE	176	89.4645	94	4	400	898	364	335	70400	35785.8	0.405345	0.373051	-11600	DEIS	4	IDE
TRIDE	86	44.5744	56	5	800	375	84	112	68800	35659.5	0.224	0.298667	22400	DEIRT	3	RIDE
TART	176	89.1443	103	4	400	929	356	358	70400	35657.7	0.383208	0.385361	800	ARTT	2	TAR
ROSTER	51	25.4342	30	6	1400	220	88	104	71400	35607.8	0.4	0.472727	22400	EORRST	5	ROST
RESIT	76	44.5059	49	5	800	943	351	153	60800	35604.7	0.372216	0.162248	-158400	EIRST	7	RES
CORES	82	44.4868	48	5	800	352	219	230	65600	35589.4	0.622159	0.653409	8800	CEORS	4	CORE
HALES	88	44.4778	49	5	800	317	144	183	70400	35582.3	0.454259	0.577287	31200	AEHLS	7	HALE
RISER	82	44.467	40	5	800	500	111	129	65600	35573.6	0.222	0.258	14400	EIRRS	1	RISE
REES	179	88.8351	84	4	400	1030	281	269	71600	35534.1	0.272816	0.261165	-4800	EERS	4	REE
IRATE	81	44.3842	42	5	800	846	34	84	64800	35507.3	0.0401891	0.0992908	40000	AEIRT	3	RATE
ALINE	83	44.3767	52	5	800	454	220	174	66400	35501.3	0.484581	0.38326	-36800	AEILN	5	LINE
TRAIL	85	44.2777	51	5	800	349	76	129	68000	35422.2	0.217765	0.369628	42400	AILRT	3	RAIL
TONED	84	44.0649	52	5	800	321	154	165	67200	35252	0.479751	0.514019	8800	DENOT	2	TONE
STEIN	84	44.003	49	5	800	798	150	127	67200	35202.4	0.18797	0.159148	-18400	EINST	8	TEIN
RESIN	76	43.9912	49	5	800	848	283	139	60800	35193	0.333726	0.163915	-115200	EINRS	7	RES
CATER	88	43.9671	53	5	800	485	327	312	70400	35173.7	0.674227	0.643299	-12000	ACERT	7	CATE
HEARE	86	43.9567	51	5	800	361	150	173	68800	35165.4	0.415512	0.479224	18400	AEEHR	1	HEAR
STEEL	85	43.9278	51	5	800	332	95	138	68000	35142.3	0.286145	0.415663	34400	EELST	6	TEEL
SAINE	87	43.8645	50	5	800	611	231	167	69600	35091.6	0.378069	0.273322	-51200	AEINS	3	SAIN
CASTER	47	24.9693	32	6	1400	224	144	153	65800	34957	0.642857	0.683036	12600	ACERST	9	CASTE
SEANS	84	43.6926	39	5	800	405	139	153	67200	34954.1	0.34321	0.377778	11200	AENSS	4	SEAN
SEARS	94	43.6768	46	5	800	613	347	280	75200	34941.4	0.566069	0.45677	-53600	AERSS	5	SEAR
DOSER	85	43.658	48	5	800	383	172	158	68000	34926.4	0.449086	0.412533	-11200	DEORS	10	DOSE
HATE	180	87.138	91	4	400	808	482	487	72000	34855.2	0.596535	0.602723	2000	AEHT	5	HAT
TENE	169	87.0832	94	4	400	782	248	297	67600	34833.3	0.317136	0.379795	19600	EENT	4	TEN
SERES	86	43.5399	41	5	800	324	117	153	68800	34831.9	0.361111	0.472222	28800	EERSS	4	SERE
RILES	89	43.4094	44	5	800	423	206	206	71200	34727.5	0.486998	0.486998	0	EILRS	6	RILE
REAR	170	86.7508	97	4	400	999	366	332	68000	34700.3	0.366366	0.332332	-13600	AERR	2	EAR
LEARS	84	43.1966	48	5	800	486	300	274	67200	34557.3	0.617284	0.563786	-20800	AELRS	9	LEAR
LEASER	48	24.6435	34	6	1400	209	112	122	67200	34500.9	0.535885	0.583732	14000	AEELRS	8	LEASE
RITS	172	86.2427	76	4	400	1247	436	299	68800	34497.1	0.349639	0.239775	-54800	IRST	2	RIT
LOTES	86	43.1195	52	5	800	374	173	183	68800	34495.6	0.462567	0.489305	8000	ELOST	4	LOTE
LEST	172	86.1469	85	4	400	1238	436	333	68800	34458.8	0.352181	0.268982	-41200	ELST	4	EST
RAILES	48	24.6033	29	6	1400	206	108	111	67200	34444.7	0.524272	0.538835	4200	AEILRS	6	RAILE
SNARED	49	24.5769	27	6	1400	210	36	62	68600	34407.7	0.171429	0.295238	36400	ADENRS	5	SNARE
STEALER	34	19.0892	25	7	1800	119	47	59	61200	34360.5	0.394958	0.495798	21600	AEELRST	5	STEALE
RATINE	45	24.4945	31	6	1400	383	104	70	63000	34292.3	0.27154	0.182768	-47600	AEINRT	3	TINE
ANTE	153	85.6755	92	4	400	1275	567	316	61200	34270.2	0.444706	0.247843	-100400	AENT	4	ANT
SPARE	87	42.7987	47	5	800	284	127	174	69600	34238.9	0.447183	0.612676	37600	AEPRS	13	SPAR
READ	168	85.4961	89	4	400	929	355	322	67200	34198.5	0.382131	0.346609	-13200	ADER	6	
SETA	156	85.3	92	4	400	2298	87	167	62400	34120	0.037859	0.0726719	32000	AEST	10	SET
STEEN	83	42.61	46	5	800	418	125	147	66400	34088	0.299043	0.351675	17600	EENST	7	TEEN
HEARES	49	24.3302	29	6	1400	206	94	100	68600	34062.3	0.456311	0.485437	8400	AEEHRS	3	HEARE
ROTAS	79	42.4824	49	5	800	490	67	96	63200	33985.9	0.136735	0.195918	23200	AORST	6	ROTA
CINES	84	42.4822	39	5	800	315	110	137	67200	33985.8	0.349206	0.434921	21600	CEINS	2	CINE
RARES	86	42.4467	46	5	800	413	197	181	68800	33957.3	0.476998	0.438257	-12800	AERRS	4	RARE
STALES	51	24.248	32	6	1400	242	121	126	71400	33947.2	0.5	0.520661	7000	AELSST	7	STALE
SLAT	173	84.7666	89	4	400	873	412	378	69200	33906.6	0.471936	0.43299	-13600	ALST	5	LAT
HEATER	45	24.1737	28	6	1400	188	97	112	63000	33843.2	0.515957	0.595745	21000	AEEHRT	4	EATER
LATS	169	84.4988	77	4	400	1120	489	335	67600	33799.5	0.436607	0.299107	-61600	ALST	5	LAT
RETE	163	84.4531	82	4	400	1097	344	264	65200	33781.3	0.313582	0.240656	-32000	EERT	3	RET
STAINER	34	18.7475	16	7	1800	164	66	70	61200	33745.5	0.402439	0.426829	7200	AEINRST	11	STAIN
EARN	167	84.2082	85	4	400	1067	287	258	66800	33683.3	0.268978	0.241799	-11600	AENR	4	EAR
LEANS	87	42.0641	47	5	800	353	153	173	69600	33651.3	0.433428	0.490085	16000	AELNS	5	LEAN
RONTE	79	42.0583	44	5	800	406	86	116	63200	33646.7	0.211823	0.285714	24000	ENORT	5	RONT
STATES	48	23.9806	26	6	1400	189	100	112	67200	33572.8	0.529101	0.592593	16800	AESSTT	3	STATE
CATERS	45	23.9574	31	6	1400	226	149	154	63000	33540.3	0.659292	0.681416	7000	ACERST	9	CATER
RESTED	43	23.9469	25	6	1400	230	81	77	60200	33525.6	0.352174	0.334783	-5600	DEERST	4	REST
ROATES	41	23.9227	32	6	1400	308	119	75	57400	33491.7	0.386364	0.243506	-61600	AEORST	4	ROATE
SORED	79	41.8422	45	5	800	490	180	138	63200	33473.8	0.367347	0.281633	-33600	DEORS	10	SORE
SAIN	174	83.6737	90	4	400	1080	524	417	69600	33469.5	0.485185	0.386111	-42800	AINS	4	SAI
TEERS	85	41.7857	41	5	800	472	229	185	68000	33428.6	0.485169	0.391949	-35200	EERST	9	TEER
STEANE	43	23.8757	30	6	1400	252	92	82	60200	33426	0.365079	0.325397	-14000	AEENST	5	STEAN
HARE	172	83.5458	91	4	400	904	412	391	68800	33418.3	0.455752	0.432522	-8400	AEHR	3	ARE
STILES	46	23.8658	26	6	1400	182	74	86	64400	33412.1	0.406593	0.472527	16800	EILSST	5	STILE
ARSE	162	83.371	94	4	400	1793	442	262	64800	33348.4	0.246514	0.146124	-72000	AERS	7	ARS
LINTER	46	23.7945	27	6	1400	175	96	112	64400	33312.3	0.548571	0.64	22400	EILNRT	1	INTER
SAINTS	48	23.7784	30	6	1400	160	24	58	67200	33289.8	0.15	0.3625	47600	AINSST	3	SAINT
ORATED	40	23.7415	29	6	1400	230	31	48	56000	33238.1	0.134783	0.208696	23800	ADEORT	4	ORATE
LOSER	85	41.4296	38	5	800	394	177	194	68000	33143.6	0.449239	0.492386	13600	ELORS	7	LOSE
TANS	171	82.7273	84	4	400	1101	369	296	68400	33090.9	0.33515	0.268847	-29200	ANST	4	TAN
IRES	160	82.6495	89	4	400	1947	347	224	64000	33059.8	0.178223	0.115049	-49200	EIRS	5	IRE
LINE	166	82.5729	87	4	400	892	596	584	66400	33029.2	0.668161	0.654709	-4800	EILN	2	LIN
RADE	177	82.5591	80	4	400	883	307	300	70800	33023.6	0.347678	0.339751	-2800	ADER	6	RAD
TREED	79	41.2646	40	5	800	283	46	102	63200	33011.7	0.162544	0.360424	44800	DEERT	2	TREE
TIDE	165	82.5229	82	4	400	827	363	334	66000	33009.2	0.438936	0.403869	-11600	DEIT	5	TID
SERIN	70	41.2188	44	5	800	864	61	94	56000	32975	0.0706019	0.108796	26400	EINRS	7	SER
SEARED	44	23.5032	29	6	1400	246	118	122	61600	32904.5	0.479675	0.495935	5600	ADEERS	5	SEARE
RISES	83	41.1014	41	5	800	372	127	146	66400	32881.1	0.341398	0.392473	15200	EIRSS	3	RISE
REND	163	82.1864	78	4	400	837	358	349	65200	32874.6	0.427718	0.416965	-3600	DENR	3	REN
SAIRED	43	23.4757	24	6	1400	219	70	74	60200	32866	0.319635	0.3379	5600	ADEIRS	7	AIRED
NAILER	42	23.4625	31	6	1400	167	55	78	58800	32847.5	0.329341	0.467066	32200	AEILNR	5	NAIL
SNORT	78	41.0275	49	5	800	377	24	83	62400	32822	0.0636605	0.220159	47200	NORST	3	NOR
STEALS	47	23.4373	30	6	1400	189	87	99	65800	32812.3	0.460317	0.52381	16800	AELSST	7	STEAL
TORTES	47	23.4118	30	6	1400	222	77	89	65800	32776.5	0.346847	0.400901	16800	EORSTT	4	TORTE
AIDERS	43	23.3326	27	6	1400	184	64	64	60200	32665.7	0.347826	0.347826	0	ADEIRS	7	AIDER
DIRE	162	81.5718	84	4	400	920	375	316	64800	32628.7	0.407609	0.343478	-23600	DEIR	3	IRE
DORE	163	81.5489	88	4	400	723	351	383	65200	32619.5	0.485477	0.529737	12800	DEOR	6	DOR
ROTA	150	81.5053	89	4	400	1034	159	193	60000	32602.1	0.153772	0.186654	13600	AORT	4	ROT
REENS	79	40.6811	42	5	800	351	77	103	63200	32544.9	0.219373	0.293447	20800	EENRS	3	REEN
LORE	159	81.3311	84	4	400	710	364	371	63600	32532.5	0.512676	0.522535	2800	ELOR	4	LOR
DINERS	48	23.2302	25	6	1400	208	120	126	67200	32522.2	0.576923	0.605769	8400	DEINRS	3	DINER
SENTE	81	40.6265	39	5	800	530	156	146	64800	32501.2	0.29434	0.275472	-8000	EENST	7	SENT
SNAR	170	81.2416	77	4	400	1066	175	221	68000	32496.6	0.164165	0.207317	18400	ANRS	1	
SHARES	48	23.2052	29	6	1400	148	64	97	67200	32487.3	0.432432	0.655405	46200	AEHRSS	3	SHARE
SHORE	77	40.5081	51	5	800	253	109	156	61600	32406.5	0.43083	0.616601	37600	EHORS	8	HORE
ERES	151	80.937	89	4	400	1410	226	186	60400	32374.8	0.160284	0.131915	-16000	EERS	4	ERE
RAITS	83	40.4121	34	5	800	629	331	209	66400	32329.7	0.526232	0.332273	-97600	AIRST	9	RAIT
SALET	73	40.2911	45	5	800	585	89	95	58400	32232.9	0.152137	0.162393	4800	AELST	12	SALE
SALES	80	40.2767	39	5	800	419	206	195	64000	32221.3	0.491647	0.465394	-8800	AELSS	5	SALE
ROATE	69	40.2528	44	5	800	529	200	120	55200	32202.2	0.378072	0.226843	-64000	AEORT	3	OAT
DEANS	77	40.0498	33	5	800	337	132	142	61600	32039.9	0.391691	0.421365	8000	ADENS	4	DEAN
SHINE	76	39.9637	50	5	800	242	78	132	60800	31971	0.322314	0.545455	43200	EHINS	1	SHIN
SER	652	319.4	304	3	100	4411	995	1003	65200	31940	0.225572	0.227386	800	ERS	3	
TAIL	158	79.5894	82	4	400	797	418	407	63200	31835.8	0.524467	0.510665	-4400	AILT	4	TAI
STAINED	31	17.6828	23	7	1800	105	45	59	55800	31829	0.428571	0.561905	25200	ADEINST	7	STAIN
